price,bedrooms,bathrooms,condition,grade,sqft_living,sqft_lot,yr_built,waterfront
400000,3,1.75,3,8,1440,9211,1961,0
2.18E+06,6,2.75,3,10,2950,5300,1931,0
350000,3,1,5,7,1310,8504,1953,0
562000,3,2.5,5,8,2230,54450,1983,0
380000,3,1.5,5,7,1690,7689,1968,0
511200,4,1.75,3,7,1680,5851,1927,0
680000,4,2.5,3,9,2910,5001,2004,0
350000,3,3.25,3,8,1650,1493,2002,0
410000,5,2.5,3,8,1860,35719,1980,0
1.05E+06,4,2.5,4,10,2980,11635,1988,0
391265,3,2,3,8,1350,3900,2002,0
1.41E+06,4,2.25,3,9,2890,16927,1979,0
575000,3,2,5,7,1750,5750,1956,0
316000,4,1.5,3,7,2000,46173,1974,0
165000,3,1,3,7,1050,5502,1919,0
850000,3,2.25,5,8,1950,3600,1911,0
210000,3,1,3,5,2070,7200,1900,0
325000,4,2.5,4,7,1860,7650,1975,0
682000,4,2.5,3,8,2610,104108,1989,0
430000,3,2.5,4,7,1710,7700,1987,0
325500,3,1.5,4,7,1290,8110,1959,0
385000,3,1.75,3,7,1990,6360,1954,0
435000,1,1,5,6,1330,3360,1905,0
550000,4,1,4,7,1630,9965,1945,0
400000,3,1,4,6,1700,7800,1930,0
503000,4,2.75,5,7,2490,7350,1978,0
676000,4,2.5,3,8,2790,5368,2003,0
180000,3,1,4,7,1420,9100,1959,0
234000,3,2,5,6,1160,7875,1910,0
734200,4,2.5,5,7,1850,5000,1928,0
920000,3,3.25,3,10,3660,107153,2003,0
1.92E+06,4,2.5,4,9,3780,27940,1950,0
224000,3,1.75,4,7,1520,10125,1969,0
1.40E+06,3,2.75,3,8,2980,18782,1947,1
185000,3,1,4,6,1070,8100,1961,0
554600,3,1.75,5,7,1530,5000,1900,0
268000,3,1.75,3,7,1790,7678,1980,0
675000,4,2.25,4,8,2220,8650,1976,0
620000,4,2.25,4,8,2070,10965,1967,0
396450,3,1.75,5,8,1330,11508,1967,0
565000,5,1.75,4,7,1750,9720,1955,0
410000,3,1.75,3,7,1840,5000,1966,0
1.19E+06,4,3,4,8,2240,4250,1914,0
716125,3,2.25,4,9,2130,7279,1984,0
225000,2,1,3,7,2020,111949,1940,0
640000,4,2.75,3,9,2830,10080,1986,0
374000,2,1,3,6,1220,5700,1920,0
415000,4,2,5,7,1780,8170,1950,0
592500,4,2.5,5,8,2920,41241,1993,0
365000,3,2.5,3,7,1484,4320,2003,0
600000,4,2.5,4,7,1860,12753,1981,0
465000,4,2.5,4,9,2910,39413,1989,0
254999,3,1,4,7,1580,7560,1976,0
279000,4,2.5,3,7,2040,8408,1994,0
460000,3,2.5,3,8,2250,40511,2001,0
507000,4,2.25,3,7,1510,1350,2005,0
291000,3,1.75,3,7,1840,11180,1964,0
350000,2,1.5,3,7,830,1366,2006,0
90000,3,1,4,6,980,3154,1969,0
329000,3,1.75,4,8,1880,7200,1977,0
909000,4,2.5,3,10,2830,11251,1986,0
187000,2,1,4,5,960,5400,1953,0
580000,3,1.75,3,7,1850,5100,1909,0
345000,3,2.5,3,7,1620,4644,2001,0
497000,4,2.5,3,8,1860,6600,1995,0
345000,3,1,3,6,1330,4590,1904,0
313500,3,1.75,3,8,2120,7350,1974,0
910000,3,2.5,3,9,2870,7250,1990,0
399950,3,1.5,3,7,1850,6982,1959,0
268000,4,2,4,7,1220,6600,1967,0
559000,4,1.75,3,8,1950,7198,1954,0
309000,3,2.25,4,7,2030,8671,1963,0
410000,3,2.5,3,7,2060,4400,2006,0
259000,3,1,4,7,1370,8295,1957,0
950000,5,2,4,9,2940,5500,1909,0
320000,4,1,4,7,1690,7357,1955,0
1.15E+06,4,2.5,3,8,2430,6726,1951,0
394250,3,2,3,7,1730,7812,1982,0
315000,1,1,3,6,1150,3952,1910,0
480000,2,2,3,6,1880,6125,1943,0
556000,3,2.5,3,9,2710,35440,1994,0
450000,3,2.5,3,7,2510,5018,2002,0
420000,3,1.5,3,7,1400,7168,1946,0
890000,6,3.75,3,8,1570,2108,1969,0
295000,4,2,5,7,1710,7272,1975,0
410000,4,2.25,5,8,2200,11923,1976,0
308900,3,2.5,3,8,2140,7363,1994,0
1.16E+06,4,2.5,3,8,2500,9460,1949,0
665000,2,2.5,3,8,1820,4950,2006,0
577000,3,1.75,5,7,1740,7250,1953,0
959000,3,2.5,3,10,1780,5000,2014,0
471000,2,1.75,5,7,1800,6417,1924,0
560000,3,2.5,3,8,2150,5914,1990,0
955000,5,2.25,3,8,2510,10006,1972,0
1.24E+06,7,5.5,3,10,4470,8639,2004,0
579000,3,2.5,3,8,2460,18540,1961,0
335000,4,2.25,3,8,2120,7651,1978,0
485000,3,2.5,3,8,2550,7133,2004,0
552000,3,2.5,3,9,2730,9900,1978,0
950000,4,3.25,3,10,2790,7142,2003,0
203700,3,2,3,7,1550,7647,1983,0
412000,4,3.5,3,9,2580,8757,1990,0
237500,3,2,4,7,1470,8288,1986,0
866800,4,3.5,3,9,1470,4560,2001,0
425000,3,1,3,7,1000,5100,1946,0
200000,3,2,3,7,1540,8000,1995,0
280000,3,1.75,3,7,1230,6034,1957,0
140000,3,1.5,3,8,1270,1848,1966,0
370000,5,2.5,3,8,2140,9592,1973,0
550000,2,0.75,3,7,1700,4800,1909,0
1.41E+06,2,2.5,5,10,3760,9450,1985,0
1.51E+06,2,2.5,5,10,3760,9450,1985,0
510000,4,1.5,4,7,1490,8800,1961,0
351000,3,1,3,7,1670,9380,1960,0
210000,3,1,3,6,1100,8820,1942,0
449999,4,1.75,5,7,2170,12434,1938,0
137000,3,1,3,6,1260,7620,1954,0
270000,3,1,5,7,2020,44866,1974,0
540000,3,2.5,4,7,2430,104979,1981,0
565000,5,3,3,8,2500,17299,2012,0
940000,4,1.5,3,8,2020,4800,1980,0
385000,2,1,4,6,2030,27338,1928,1
400000,3,3,3,8,2090,9600,2001,0
365000,3,2,3,7,1760,7200,1998,0
353250,2,1,3,7,1360,3360,1979,0
455000,2,1.5,3,7,1640,6750,1942,0
475000,4,3.5,3,8,1300,39639,1991,0
571500,4,1.75,4,7,1920,7455,1939,0
441000,2,1,3,6,1150,5000,1915,0
810000,6,2.75,4,10,2490,9775,1970,0
550000,3,2.25,3,8,1880,12000,1987,0
736000,2,1,3,8,1980,4000,1933,0
375000,3,1.75,3,7,1700,17550,1989,0
717500,3,2.5,3,8,2140,7950,1995,0
581000,2,1.75,3,8,2840,12408,1951,0
629000,3,2,4,7,1990,5000,1909,0
3.80E+06,3,4.25,3,13,3430,45302,1997,0
225000,3,2,3,6,1050,5330,1969,0
315000,3,2.5,3,7,1780,6597,1993,0
425000,3,2.5,3,8,1470,1593,2005,0
346500,3,1,4,7,1880,6082,1932,0
550000,3,2.25,4,8,2160,12751,1965,0
565000,3,1.75,3,8,2150,9600,1977,0
1.00E+06,4,2,5,7,1650,4000,1939,0
400000,2,2,3,7,1660,4650,1922,0
724950,4,2,4,8,1420,5760,1909,0
623000,3,1.75,2,8,3180,10264,1973,0
295000,2,1,3,6,1310,4906,1950,0
700000,4,3.25,3,9,1000,7500,2006,0
482000,2,1.5,3,8,1430,1255,2000,0
770000,3,2.5,3,10,2800,10070,1995,0
310000,4,2.5,4,8,2700,25500,1960,0
720000,4,2.25,5,8,1910,8056,1965,0
355000,3,1,4,6,1270,7710,1928,0
512000,4,2.5,3,9,2470,6041,2005,0
303000,2,1.5,3,7,1430,1650,1999,0
299000,5,2.5,4,7,1780,7704,1968,0
285000,3,2.5,3,8,2190,6192,2003,0
680000,3,1.75,4,8,2420,9631,1968,0
285000,4,1.75,5,6,1820,6784,1954,0
707000,4,2.25,4,9,2710,10681,1977,0
690000,3,2,4,7,1760,6004,1942,0
872000,4,2.25,3,10,2670,92782,1983,0
290000,4,1.75,3,8,2040,12300,1967,0
425000,4,1.75,4,7,1590,9900,1981,0
925000,3,2.75,4,9,3150,9998,1979,0
340500,3,1,3,7,2000,8225,1957,0
365000,2,1,4,6,1370,5500,1910,0
725000,3,1.75,4,7,1850,8536,1959,0
811000,3,3,5,8,2390,7800,1977,0
299000,3,1,4,7,1040,9514,1969,0
287500,4,2,5,7,1220,8576,1953,0
879950,4,2.25,4,9,2960,15000,1938,0
135900,2,1,3,6,1220,7410,1950,0
1.23E+06,4,2.25,3,9,3070,19822,1976,0
522500,4,1.75,5,7,1840,7500,1947,0
399500,4,1.5,5,7,950,7440,1947,0
450000,3,1,4,7,1140,3960,1917,0
218000,4,1,3,7,2400,17394,1962,0
289999,3,2,3,8,2040,6681,1995,0
540000,2,1,3,6,1170,2023,1903,0
324950,3,1,4,7,1240,9750,1976,0
718500,3,2,4,7,1370,5500,1900,0
495000,3,2,4,9,2570,43561,1964,0
260000,6,2,3,7,1170,5123,1977,0
430000,4,1.5,4,7,1450,10836,1954,0
402500,3,3.25,3,8,1890,4090,2009,0
1.42E+06,4,3,4,10,3250,5669,1931,0
275000,3,2.25,4,7,1860,8236,1987,0
250000,3,2.25,3,7,1765,7719,1996,0
665000,3,2.75,4,7,1890,9902,1966,0
425000,3,2.5,3,8,1940,41210,1967,0
760000,2,1,4,7,1740,4200,1925,0
447000,3,2.5,3,7,1560,3064,2003,0
205000,3,1,4,7,1180,7840,1967,0
191000,3,1.5,4,6,820,8775,1959,0
350000,2,1.75,3,7,1290,8040,1983,0
789888,5,3.5,3,9,2540,9920,2001,0
443000,2,1,3,7,1990,9064,1948,0
695000,4,3.5,3,9,2810,8100,2000,0
560000,4,2,4,7,1440,3956,1906,0
550000,3,1.75,4,7,1760,5000,1923,0
850000,2,2.5,3,9,2510,6750,2004,0
352750,4,2.75,4,7,2050,8016,1977,0
550000,4,2.5,3,8,2840,10114,2001,0
774900,5,1,3,7,1700,4255,1903,0
250000,3,1,5,6,1250,8053,1944,0
962800,4,2.5,3,9,3370,10210,1997,0
299500,3,1.75,4,7,2230,35200,1968,0
250000,2,1,3,6,1910,5376,1943,0
745000,5,4,5,9,2160,219542,1975,0
279475,2,1,3,6,1560,21344,1968,0
450000,3,2.25,3,8,2160,30192,1987,0
307700,5,2.25,4,7,1880,11325,1962,0
665000,3,1,4,8,1440,5102,1953,0
375000,3,2.75,3,8,2100,4259,1999,0
420000,4,2.5,3,11,3530,11205,1990,0
148000,2,1,3,6,970,4200,1930,0
707000,3,1.5,3,8,1980,3600,1919,0
399000,3,1,4,7,990,4500,1924,0
570000,4,2.5,3,9,3250,111513,1989,0
853000,4,2.25,3,10,3210,35005,1988,0
400000,3,1,4,7,2440,12196,1943,0
615000,2,1.75,4,7,2040,35124,1919,1
463000,3,1,4,7,1520,7700,1955,0
600000,4,2.5,4,8,2490,10907,1958,0
429000,5,2.5,3,7,2020,8120,1970,0
980000,4,4.25,3,8,1800,9000,1944,0
359500,6,3.75,3,8,2680,5640,2003,0
715000,4,2.5,3,9,2760,6866,1998,0
240000,3,1.75,4,7,1430,7875,1980,0
455000,4,2,5,7,1290,9600,1968,0
610000,3,2.5,3,7,2080,55321,2000,0
675000,3,2.75,3,9,2210,5026,2004,0
283500,3,1.75,3,7,1320,6258,1985,0
235000,2,1,3,7,1590,5010,1917,0
827000,4,2.5,3,9,2670,10200,1977,0
353000,2,1,3,7,1554,8499,1949,0
747500,4,2.5,4,9,2990,10754,1993,0
341000,2,1,3,6,1740,4000,1914,0
182000,3,1,2,5,1340,10324,1950,0
250000,3,2,3,6,1360,3008,2003,0
655000,4,3.5,3,8,2250,9474,1994,0
405000,3,2.25,4,8,2510,7800,1961,0
390000,4,1.75,3,7,1670,9600,1975,0
275400,2,1,3,7,1130,8180,1947,0
791000,3,2.25,3,8,2040,5500,1989,0
424500,3,1.75,3,7,1720,7280,1979,0
430000,3,1,4,7,1180,6572,1950,0
865000,4,2.5,4,9,4220,10631,1992,0
163000,2,2,3,7,1250,7506,1962,0
920000,4,2.75,5,8,2430,9350,1961,0
1.03E+06,5,3.25,3,9,3440,5165,1910,0
325000,3,1.75,4,7,1550,9081,1983,0
315000,5,2.5,3,7,2070,4698,1998,0
227000,4,1,3,6,1120,8636,1971,0
179000,4,1.75,3,6,1790,8417,1900,0
276000,2,1,3,7,1500,1719,2004,0
335000,4,1.5,4,6,1540,8611,1968,0
430000,3,2,3,7,2160,12000,1981,0
266490,3,2.5,3,7,1880,4465,2004,0
655000,4,2.75,3,8,2050,8197,1962,0
635500,3,2,3,7,1700,4356,1939,0
235000,5,2.5,3,7,2120,19352,1979,0
885000,3,2.5,4,9,2840,12530,1986,0
352500,3,1,4,7,1470,8400,1953,0
450000,3,2.5,3,8,1910,7668,1983,0
3.64E+06,5,6,3,12,2910,17600,2005,0
1.05E+06,3,2.25,3,9,2500,8178,1967,0
476000,2,2.25,3,8,1140,1267,1999,0
375000,3,2.5,3,8,1940,6996,1990,0
600600,4,3.5,3,8,2910,7425,2014,0
567000,4,1.75,4,8,2240,15186,1948,0
650000,4,1.75,3,8,2110,12000,1979,0
190000,5,2,4,5,1560,9010,1943,0
858000,4,3.5,4,10,3260,422967,1978,0
435500,1,1.75,3,7,1230,5029,1937,0
685000,3,2,3,8,1770,6343,1979,0
252000,3,2,4,7,1500,7210,1984,0
512500,4,2.25,4,8,2400,6900,1975,0
423800,3,2.5,3,8,1940,8425,1965,0
460000,3,2.25,4,8,1860,2526,1986,0
434000,3,2.75,3,8,2030,3331,1991,0
244000,3,1,3,6,1760,10500,1948,0
348125,3,1,3,7,1590,8433,1953,0
585000,4,3.25,4,8,2280,45000,1982,0
230000,3,1,4,6,1420,10000,1960,0
450000,3,2,4,8,1760,12160,1967,0
393000,5,2,4,7,1180,5628,1970,0
517000,2,1,4,7,1660,4000,1925,0
400000,3,1,3,7,1920,10200,1969,0
890000,2,1.75,3,10,3050,40107,1991,0
205950,3,1,4,6,1210,11963,1970,0
209000,3,1,3,6,1270,5184,1912,0
430000,4,1.75,4,6,1560,6356,1947,0
534000,4,1.75,4,6,1940,3750,1926,0
735000,4,3,5,7,2140,4182,1916,0
873000,3,2.25,3,11,3170,60548,1997,0
475000,4,2.25,3,8,1970,8248,1983,0
325000,3,1.75,4,7,2130,7200,1961,0
500000,3,2.25,3,9,2840,215622,1994,0
279000,4,2.75,4,7,1500,7140,1987,0
350000,3,2,3,8,1980,6198,1988,0
660000,4,2.25,3,9,2910,12350,1978,0
324950,2,1.5,4,7,2270,9940,1954,0
500000,4,2,3,7,1480,7816,1955,0
187300,2,1,3,6,1270,6410,1950,0
345600,5,3.5,3,9,1780,5120,1903,0
400000,3,1.5,3,7,2180,8357,1959,0
935000,5,3,3,10,1610,5191,2009,0
374000,4,1.75,5,7,1670,4800,1963,0
328000,3,1.75,3,7,2080,49658,1977,0
257500,3,2,5,7,2210,9636,1981,0
1.00E+06,4,2.5,5,8,2410,4800,1906,0
216500,2,1.75,4,8,1390,4680,1980,0
1.19E+06,3,2.25,5,10,3030,42253,1978,0
360000,4,2.5,3,9,3030,7290,2007,0
699999,3,0.75,4,7,1460,4000,1968,0
535000,3,2.5,4,8,2020,29004,1978,0
464950,3,2,3,7,1640,9719,1994,0
925000,4,2.5,3,10,4130,11180,1996,0
930000,3,3.25,3,9,1990,4080,1912,0
727500,3,2,3,8,2270,5000,1910,0
325000,4,1.75,3,7,1620,9500,1976,0
695000,3,3.25,3,8,2100,6581,1984,0
585000,4,2.75,3,8,1900,10120,1973,0
319000,3,2.25,3,7,1700,13502,1963,0
265000,6,2.5,4,7,1710,7650,1960,0
359000,5,1.75,4,7,2300,9500,1953,0
390000,5,1.75,4,7,2300,9500,1953,0
374500,3,1,5,7,1670,9250,1969,0
661000,2,1.5,4,8,2220,42224,1964,0
900000,3,2.5,3,8,2160,5000,1907,0
600000,5,2.5,3,8,2270,8204,1957,0
2.00E+06,5,4.25,4,11,3290,14080,1991,0
512500,4,1.75,5,7,1450,4240,1916,0
229500,3,1.75,4,8,1690,22069,1968,0
589000,3,2.5,3,8,2500,4500,2003,0
539950,3,2.5,3,8,1310,5000,2014,0
640000,4,2.5,3,9,2110,21344,2002,0
218250,3,1,3,7,1290,7300,1967,0
675000,4,3.5,3,8,2090,6000,1997,0
338000,5,2,3,7,1390,9752,1980,0
231750,3,1,3,7,1470,9515,1981,0
199900,1,1,3,6,1140,7577,1930,0
1.06E+06,4,3.5,3,11,4540,17122,2001,0
263000,4,2.75,5,7,1730,7208,1979,0
279950,3,1.5,4,7,1460,7200,1990,0
395000,3,1.5,4,7,1400,4930,1920,0
252500,3,2,3,7,1900,6086,1991,0
1.15E+06,4,3.75,3,11,3730,37034,1989,0
205000,3,1,3,7,1770,14482,1969,0
654000,5,2.5,4,8,1890,9077,1965,0
200000,3,1,2,6,1520,57499,1933,0
700000,3,2.5,3,8,2090,8888,2004,0
2.72E+06,4,3.25,4,11,3450,16087,1989,0
306000,2,1.75,5,7,1310,1926,1956,0
270000,3,2.5,3,7,2010,5250,2010,0
340000,3,2.25,4,9,2470,10810,1988,0
450000,4,2.5,4,7,1460,19250,1955,0
580000,4,2.75,5,7,1840,8000,1975,0
435000,4,1.75,3,7,1820,4000,1959,0
690000,4,2.5,3,9,3000,6029,2003,0
720000,4,2.5,3,8,2000,7680,1988,0
403000,3,2.25,3,8,2210,13020,1980,0
440000,3,2.75,5,7,1870,7520,1972,0
178500,3,1,5,7,1200,7952,1961,0
270000,4,2.5,3,7,1420,8350,1968,0
129888,2,1,3,6,1070,9900,1943,0
260000,3,1.75,3,7,1610,7800,1987,0
339950,5,2.5,4,8,2150,8190,1990,0
250000,3,1,3,6,1620,25788,1975,0
680000,3,3.5,3,10,2550,16140,2011,0
660000,10,3,4,7,1810,3745,1913,0
1.23E+06,3,3.5,3,11,3710,10030,1999,0
550000,3,2,5,8,1770,9220,1959,0
675000,5,2.75,3,8,2580,12927,1987,0
981000,3,3.25,3,10,2730,12736,1984,0
168000,3,1,4,6,1170,9600,1913,0
1.00E+06,4,3,3,11,3490,16772,1996,0
320000,3,1,3,7,1530,9790,1970,0
959000,6,3.25,4,9,2660,10768,1959,0
372000,4,1,3,7,1840,5120,1959,0
391500,3,2.5,3,8,1920,10343,1993,0
390000,2,1,3,7,1520,4961,1944,0
302000,2,1,4,6,1160,5000,1947,0
495000,3,3.5,3,7,1580,1280,2012,0
504500,3,2.5,3,8,1440,1290,1998,0
555000,4,1.75,3,7,1390,4800,1918,0
1.55E+06,4,3.5,5,9,2600,5000,1937,0
550000,3,1.5,3,7,1370,5750,1947,0
1.80E+06,4,2.5,5,10,3680,6050,1905,0
655000,1,1,4,7,1100,5356,1908,0
685000,3,2.5,4,10,2700,55023,1992,0
721000,4,2,4,7,1970,8340,1954,0
1.52E+06,4,4.25,3,9,1710,3600,1907,0
365000,4,2.5,3,7,2240,217800,1980,0
458000,3,2,4,7,1600,8148,1957,0
280000,2,1,3,6,1170,7574,1959,0
628000,4,1.75,4,7,1320,3060,1911,0
781500,4,2.5,3,10,3310,6528,2001,0
295000,3,1.75,4,7,1900,8301,1968,0
435000,2,1,5,7,1700,4653,1947,0
300000,3,1.75,3,7,1550,8640,1979,0
208500,2,1,4,5,1010,6160,1906,0
930000,2,2.5,3,9,2305,6908,2006,0
316000,2,2,3,6,1290,3500,1906,0
249900,3,2,4,7,1290,8067,1990,0
675000,3,2.25,4,8,2220,4000,1989,0
447000,3,2.25,3,7,1610,4756,1985,0
675000,3,2,3,8,1510,3817,1905,0
546000,4,2.5,3,8,1490,1201,2008,0
310000,3,2,3,7,1370,1608,2003,0
190000,3,1,3,7,1360,6120,1961,0
650000,3,1.5,3,8,2110,8114,1951,0
585000,3,2.5,3,8,1740,3201,1995,0
1.43E+06,4,2.5,3,10,2480,8400,2003,0
565000,4,2.5,3,9,3380,12760,1983,0
174900,3,1,2,6,960,5880,1926,0
360000,3,2.25,3,8,1381,1180,2007,0
234000,3,1,3,7,1540,9624,1953,0
575000,8,3,3,7,1380,8172,1961,0
315000,3,2.5,3,7,2200,5046,2004,0
225000,3,1,3,7,1300,7920,1967,0
370000,3,1.5,4,7,1830,13600,1961,0
606000,3,1,3,7,1640,4017,1947,0
272500,3,2,4,7,1830,8330,1983,0
475000,3,1.75,3,7,1680,4080,1992,0
270000,3,1,4,7,1350,13680,1968,0
624000,4,1.75,3,8,1960,6350,1961,0
355000,3,1.75,3,7,1390,6490,1954,0
345000,3,1,3,7,1020,3844,1972,0
342000,4,2.5,3,8,2260,7378,1993,0
316000,3,1.75,4,7,1620,34200,1917,0
539950,4,2.5,3,9,2800,36384,1990,0
221347,3,2,3,6,1090,6655,1944,0
330000,3,2.5,3,8,2290,4795,2000,0
279000,4,2.5,4,8,1850,13000,1977,0
850000,4,3,4,8,2100,4560,1900,0
746000,3,1.75,4,7,1910,11761,1952,0
478000,2,2,3,7,1790,2221,1924,0
820000,4,2.75,5,7,1590,3150,1905,0
2.16E+06,3,3.5,3,11,4120,8620,1996,0
820000,3,3,3,10,2970,14050,2000,0
887000,3,2,4,8,2600,7947,1942,0
159000,3,1,4,7,1530,9997,1953,0
824000,7,4.25,3,8,2010,4000,1964,0
812000,4,2.5,3,9,1210,5000,2014,0
242000,4,2.5,4,7,1890,9024,1975,0
625000,4,2.5,3,9,3920,7871,2007,0
399888,4,1,4,7,1640,9719,1948,0
289000,3,2.25,4,7,1670,6801,1990,0
400000,3,2,3,9,2500,29279,2002,0
1.55E+06,3,2.5,3,12,3770,26027,1992,0
345000,2,1,3,7,1530,4240,1940,0
874950,2,1,3,7,1530,4240,1940,0
875000,3,2.75,5,7,1650,4280,1917,0
628990,4,2.5,3,9,2740,32647,1996,0
535000,2,3.5,4,6,1390,4000,1944,0
770126,4,2.75,3,8,1910,9348,1979,0
710000,4,2.5,5,8,2670,9672,1968,0
465000,3,1.75,3,7,1510,4800,1925,0
359000,3,1.75,4,7,1690,8038,1952,0
151000,2,0.75,3,4,1290,4120,1949,0
820000,3,2.5,3,9,2970,9707,1994,0
160000,3,1.5,4,7,1160,7080,1970,0
535000,4,1.75,4,7,1490,5000,1945,0
365000,3,2.25,3,7,1950,10240,1975,0
708000,4,2.5,3,9,3080,5788,2005,0
215000,3,1,4,7,1200,8400,1967,0
1.95E+06,4,3.5,4,10,3070,18713,1987,0
390000,4,2.5,5,7,2460,6533,1958,0
570000,3,2,4,7,1640,5467,1937,0
383000,3,1.75,3,7,1500,13430,1977,0
370000,4,3,3,9,2650,5880,2005,0
454000,4,2.5,3,7,2490,9742,2000,0
1.40E+06,5,3.25,3,10,3220,22077,1973,0
371000,4,1.75,3,7,2390,7000,1977,0
530000,3,1.75,3,7,1890,10350,1959,0
608000,4,2.75,4,8,2060,15300,1983,0
450000,3,1.75,5,7,1100,7200,1954,0
780000,4,2.5,3,10,3140,17417,1994,0
290000,4,2.5,2,8,2480,40500,1978,0
225000,3,1.75,4,7,1510,8400,1978,0
805000,4,2.5,4,10,3270,37804,1991,0
660000,3,2.5,3,9,2640,12500,1991,0
299000,3,1.75,5,7,1400,13173,1962,0
530000,2,2.25,3,8,1300,1312,2007,0
680000,3,2.5,5,7,1920,4400,1970,0
199900,4,1.75,5,6,1550,9840,1944,0
224000,3,1.75,3,7,1340,7300,1963,0
244000,3,1.75,4,7,1540,12734,1980,0
485000,4,1.75,5,7,1000,3880,1918,0
330000,4,2.5,3,8,2250,7300,1994,0
509000,4,2,3,6,1780,3810,1915,0
440000,4,2.5,3,8,2260,7274,1989,0
244000,3,2,3,7,1350,8587,1998,0
399700,4,1.75,4,7,940,4800,1930,0
519000,4,2.5,4,7,1520,1438,1910,0
211000,4,1,3,7,1540,10033,1959,0
950000,3,2.5,4,7,3010,9918,1941,0
410000,3,2.5,3,8,1830,3011,1999,0
750000,4,2,3,7,1330,5000,1949,0
133400,3,1,4,6,1120,2550,1978,0
240000,3,2,3,7,1010,10546,1900,0
539000,3,2.5,3,8,2120,2856,2005,0
688000,4,3,3,10,1760,69696,1998,0
465000,3,1.5,3,7,1580,5080,1950,0
936000,3,1.75,4,8,2700,9106,1952,0
620000,4,2.5,3,7,1690,3849,2003,0
429950,3,1.75,5,7,1630,9282,1962,0
296475,3,2.5,3,7,1560,4237,2004,0
330000,4,2,3,7,1540,9450,1962,0
445000,3,2.25,3,8,1940,11250,1979,0
846000,4,3.25,3,10,1450,4000,2014,0
725000,4,1.75,4,8,1810,5850,1960,0
369000,4,2.5,3,9,2400,8508,1989,0
625000,3,1.75,3,8,2050,16200,1958,0
535000,3,2,3,7,2280,4080,2003,0
229950,4,1.5,5,6,1140,6716,1911,0
229999,3,1.75,4,7,1580,7200,1974,0
850000,5,3.5,3,8,2080,4160,1911,0
589900,4,4.5,3,10,3020,35366,2001,0
513000,2,1,4,7,1750,4322,1914,0
401000,3,1,4,6,1980,8671,1941,0
260000,3,2.5,3,7,1440,5000,2006,0
525000,4,2.75,4,8,2000,9879,1950,0
470000,3,3.5,4,8,1930,8744,1977,0
205000,4,1.5,3,7,1330,7515,1962,0
620000,3,2.25,4,8,2050,8402,1979,0
229000,3,1.5,3,6,1440,2500,1979,0
445000,2,2,3,7,1680,6892,1940,0
215000,2,1,3,7,1130,9200,1967,0
504975,2,2.5,3,8,1640,4780,2005,0
495000,4,2.25,3,8,2210,9687,1980,0
205000,3,1,4,7,1190,6660,1976,0
152275,1,1,3,6,1260,6933,1937,0
586000,4,2.25,3,8,2280,7616,1968,0
779950,2,2.5,3,9,2310,7395,2002,0
557000,4,1.75,4,8,1980,11315,1983,0
610000,4,2.25,4,8,1940,6000,1958,0
405000,3,1.5,5,7,1550,7271,1953,0
320000,4,2.25,3,8,2310,8480,1980,0
356000,3,1,3,6,1080,5150,1970,0
794500,5,3,4,7,1280,3090,1913,0
349000,3,1.75,3,7,2980,9398,1988,0
549000,4,2.25,3,7,2740,62726,1991,0
193000,3,1,4,6,960,10761,1962,0
700000,3,1.5,3,9,3150,16150,1977,0
523000,3,2.5,3,8,2420,5829,1998,0
565000,5,3.25,4,7,1920,9612,1965,0
500000,4,2.5,3,7,2760,5500,2000,0
1.45E+06,4,3.25,5,9,2560,4160,1925,0
710000,6,3.5,3,9,2410,68825,1995,0
333000,4,2,3,8,1340,11050,2008,0
580000,3,1.75,3,7,2220,5912,1943,0
289950,4,1.75,3,7,1780,9913,1956,0
375000,2,1,3,5,1810,4988,1925,0
505000,2,3,5,8,2140,10800,1984,0
324950,3,1.75,3,7,2380,7260,1939,0
490000,4,2.25,3,7,1560,10275,1965,0
630000,4,2,5,7,1340,6000,1911,0
595000,3,2.75,4,8,2750,6119,1993,0
872500,4,2,3,9,1770,6000,1956,0
490000,2,1,4,7,1760,5400,1951,0
1.90E+06,4,3.25,3,11,4730,22326,2001,0
310000,2,1,3,7,1770,7291,1956,0
450000,3,1,2,6,1860,8096,1946,0
539000,3,1.5,3,9,2580,12224,1974,0
888550,3,2.5,3,10,3540,35926,1989,0
269950,3,2.5,3,7,1720,7551,1981,0
142000,0,0,1,1,1620,22850,1963,0
300000,3,1.75,3,7,1490,9600,1967,0
780000,2,3.25,3,10,4270,24506,1952,0
545000,3,2.5,3,8,2720,12927,1992,0
278000,3,2.25,3,7,2120,7200,1994,0
342000,3,2.25,3,7,1220,2140,1986,0
190000,4,1.75,4,7,1720,7967,1967,0
387000,2,1.5,3,8,1330,1318,1999,0
279950,3,2.25,3,7,1870,7480,1978,0
550000,6,4.5,3,9,2870,13068,1953,0
439000,3,2,3,8,1780,108900,2003,0
774888,3,2.25,4,8,2540,22257,1969,0
480000,5,2.5,4,8,2720,10000,1975,0
835000,4,2,5,8,1360,3300,1941,0
1.50E+06,5,3.5,3,9,1360,3600,2008,0
771000,4,2,4,7,1620,3760,1929,0
1.23E+06,4,2.25,4,9,3100,5800,1941,0
600000,4,2.5,5,8,2110,8436,1966,0
305000,3,1,3,7,1710,7772,1962,0
1.39E+06,5,1.75,3,8,2780,13204,1955,0
